,Company,Ticker,Sector,Industry,No.Yrs,CCCSeq,DRIP DR,Fees SP,Price,Div.Yield,Current Dividend,Payouts/Year,Annualized,Qtly Sch,Previous Payout,Last Increased on:Ex-Div,Last Increased on:Pay,MR%Inc.,DGR 1-yr,DGR 3-yr,DGR 5-yr,DGR 10-yr,5/10 A/D*,Past 5yr DEG,&=MultiIncThisYrNotes,EPS %Payout,TTM P/E,FYE Month,TTM EPS,PEG,TTM P/Sales,MRQ P/Book,TTM ROE,TTM Growth,NY Growth,Past 5yr Growth,Est-5yr Growth,MktCap($Mil),Inside Own.,Debt/Equity,TweedFactor,Chowder Rule,+/-% vs.Graham,Estimated Div:2018,2019,2020,2021,2022,Est. Payback$,Est. Payback%,5-yr Beta,52-wk Low,52-wk High,50-day MMA,200-day MMA,OTC,StreakBegan,RecessionsSurvived,TTM ROA,1/3 A/D,updated,P/E
108,First Financial Bankshares Inc.,FFIN,Financials,Banks,10,399,-,-,37.88,1.3727560718057021,0.13,4,0.52,A02,0.12,2020-06-15 00:00:00,2020-07-01 00:00:00,8.333333333333341,11.111111111111116,10.557809853526301,10.756634324829006,8.232715294216607,1.3065718830803519,0.9193704551135902,Adj/Split,39.69465648854962,28.916030534351147,12,1.31,2.97,15.2,3.41,12.4,9.6,4.19,11.700000000000001,10,5380,1.0999999999999999,0.0,-16.78664013771644,12.129390396634708,109.34146918599276,0.548,0.5709612000000001,0.6280573200000001,0.6908630520000002,0.7599493572000002,3.197830929200001,8.442003508975715,0.92,83,-7.7,3.53,21.48,,2011,0,1.9,1.0524068216098827,False,0
109,First Interstate Bancsystem Inc.,FIBK,Financials,Banks,12,299,-,-,38.66,4.242110708742887,0.41,4,1.64,B22,0.38,2021-02-08 00:00:00,2021-02-19 00:00:00,7.894736842105256,12.903225806451601,13.401535265889454,11.842691472014465,15.288350589162981,0.7746219190191163,1.361228904829249,,63.32046332046332,14.926640926640927,12,2.59,1.93,4.68,1.29,8.4,3,3.36,8.7,8,2480,0.6,0.1,1.1581612541164237,16.08480218075735,-7.49086100313765,1.442,1.4904512,1.6096872960000002,1.7384622796800002,1.8775392620544005,8.1581400377344,21.10227635213244,1.13,57.8,-12.04,-5.08,13.23,,2010,0,1.0999999999999999,0.9628169870428066,False,0
110,Financial Institutions Inc.,FISI,Financials,Banks,10,385,-,-,22.89,4.543468763652251,0.26,4,1.04,A2,0.25,2020-03-18 00:00:00,2020-04-02 00:00:00,4.0000000000000036,4.040404040404044,6.61200221915168,5.183943118341872,9.920254017237884,0.5225615301114283,0.6399929775730706,,46.22222222222223,10.173333333333334,12,2.25,1.31,2.32,0.86,8.4,23.9,18.099999999999998,8.1,8,378.63,0.3,0.09,-0.44592145133921157,9.727411881994122,-37.64236956014065,1.1330000000000002,1.2463000000000004,1.3460040000000004,1.4536843200000005,1.5699790656000006,6.748967385600002,29.48434856094365,1.2,79.11,-27.88,1.39,24.62,,2011,0,0.8,0.6110711863799749,False,0
111,Fifth Third Bancorp,FITB,Financials,Banks,10,389,-,-,28.93,3.73314898029727,0.27,4,1.08,A15,0.24,2020-03-30 00:00:00,2020-04-14 00:00:00,12.50000000000001,14.130434782608692,20.507113208761506,15.08989426950238,38.64778339660753,0.39044656493357804,1.0127445818457974,,59.01639344262295,15.808743169398907,12,1.83,,3.76,1.02,7.000000000000001,9,11.709999999999999,14.899999999999999,-2.98,20940,0.32,0.73,3.0143000804007425,18.82304324979965,-15.344047835995788,1.1445,1.2589500000000002,1.2715395000000003,1.2842548950000003,1.2970974439500003,6.256341838950001,21.625792737469755,1.59,160.63,-11.85,2.64,29.17,,2011,0,0.7000000000000001,0.6890504108872609,False,0
112,Flowers Foods,FLO,Consumer Staples,Food Products,19,171,N,Y,22.96,3.484320557491289,0.2,4,0.8,C23,0.19,2020-06-04 00:00:00,2020-06-19 00:00:00,5.263157894736847,5.3333333333333455,5.645441612654212,6.839597958357002,8.655268839835584,0.7902236296668201,,,170.21276595744683,48.851063829787236,12,0.47,6.3,1.13,3.63,7.5,8.4,-10.05,-1.2,7.91,4840,0.1,0.77,-38.527145313938945,10.323918515848291,180.73661970856253,0.8563600000000001,0.8649236000000001,0.9333390567600001,1.007166176149716,1.0868330206831585,4.748621853592875,20.682150930282553,0.31,31.8,-8.81,1.9900000000000002,-0.5599999999999999,,2002,1,3,0.9447149929562147,False,0
113,Farmers and Merchants Bancorp,FMAO,Financials,Banks,16,242,-,-,22.9,2.9694323144104806,0.17,4,0.68,A20,0.16,2020-09-28 00:00:00,2020-10-20 00:00:00,6.250000000000005,8.333333333333348,10.253031436559045,8.614793340566319,6.0867355188575445,1.4153388649591399,0.8701811455117493,,42.2360248447205,14.223602484472048,12,1.61,,3.77,1.08,7.5,2.7,12.35,9.9,,261.1,0.8999999999999999,0.0,-2.639376829495248,11.5842256549768,-17.372346078648803,0.66755,0.734305,0.75633415,0.7790241745,0.8023948997350001,3.739608224235,16.33016691805677,0.31,31.61,-24.3,-2.81,4.3,,2005,1,1,0.8127677540926418,False,0
114,First Mid-Illinois Bancshares Inc.,FMBH,Financials,Banks,10,446,-,-,33.87,2.4210215529967525,0.41,2,0.82,C08,0.4,2020-11-30 00:00:00,2020-12-15 00:00:00,2.4999999999999885,6.578947368421062,7.064878325541235,6.543412174206065,7.862415613619622,0.832239415437576,0.7112404537180506,,31.417624521072796,12.977011494252872,12,2.61,1.46,3.89,1.02,8.1,13.700000000000001,-10.36,9.2,9,556.04,2.5,0.03,-4.012577767050056,8.964433727202817,-23.29985738347916,0.8910000000000001,0.8999100000000001,0.9809019000000002,1.0691830710000003,1.1654095473900004,5.006404518390001,14.781235661027461,0.92,82.1,-10.42,1.29,22.18,,2012,0,1,0.9312187790462837,False,0
115,Franco-Nevada Corp.,FNV,Materials,Metals & Mining,13,275,-,-,119.33,0.8715327243777761,0.26,4,1.04,C29,0.25,2020-06-10 00:00:00,2020-06-25 00:00:00,4.0000000000000036,4.040404040404044,4.215410642513895,4.412339412933597,13.361024936099053,0.33023959120173935,,"Canadian,US$",74.8201438848921,85.84892086330936,12,1.39,11.44,23.86,4.44,,14.899999999999999,6.5,-2.8899999999999997,7.670000000000001,23170,0.75,,-80.56504872599798,5.283872137311373,311.5926835723198,1.1330000000000002,1.2066450000000002,1.2991946715000002,1.3988429028040503,1.506134153449121,6.543816727753172,5.483798481314985,,54.61,-28.16,-7.4399999999999995,-14.08,,2008,1,,0.958484091598373,False,0
116,GATX Corp.,GATX,Industrials,Trading Companies & Distributors,10,378,N,N,92.8,2.0689655172413794,0.48,4,1.92,C31,0.46,2020-02-27 00:00:00,2020-03-31 00:00:00,4.3478260869565135,4.347826086956519,4.551591714942038,4.783168830275741,5.537868966683179,0.8637201167185699,0.9024846849576871,,36.09022556390977,17.44360902255639,12,5.32,1.38,2.44,1.6,10.2,14.099999999999998,-9.16,5.3,12,3080,1.6,2.69,-10.59147467503927,6.85213434751712,11.374791554542885,2.112,2.13312,2.346432,2.5810752000000003,2.8391827200000006,12.011809920000001,12.943760689655173,1.06,83.07,-0.63,9.47,34.410000000000004,,2011,0,2.1999999999999997,0.9552320065711091,False,0
117,Griffon Corp.,GFF,Industrials,Building Products,10,447,-,-,22.46,1.4247551202137132,0.08,4,0.32,C21,0.075,2020-11-24 00:00:00,2020-12-17 00:00:00,6.666666666666673,4.2735042735042805,6.852973014887653,12.401002212316282,,,0.3513031788191582,,27.350427350427353,19.1965811965812,9,1.17,1.01,0.56,1.59,9.8,11.600000000000001,17.14,35.3,20.41,1360,5.8999999999999995,1.5,-5.370823864051204,13.825757332529996,16.471387239888436,0.3355,0.36905000000000004,0.40595500000000007,0.44655050000000013,0.49120555000000016,2.0482610500000002,9.119595057880678,1.99,145.45999999999998,-18.42,5.59,12.11,,2012,0,2.3,0.6235985847631913,False,0
118,Graco Inc.,GGG,Industrials,Machinery,24,143,N,N,68.94,1.0879025239338556,0.1875,4,0.75,B07,0.175,2021-01-15 00:00:00,2021-02-03 00:00:00,7.1428571428571495,9.375,13.401535265889454,11.842691472014465,10.131849033861794,1.1688578691248597,1.1278753782870918,,42.857142857142854,39.394285714285715,12,1.75,3.87,7.45,10.09,28.4,1.7999999999999998,13.55,10.5,10.4,11860,0.8,0.27,-26.463691718337394,12.930593995948321,320.31117724167854,0.7126,0.7838600000000001,0.8622460000000002,0.9484706000000003,1.0433176600000005,4.350494260000001,6.310551581085004,0.57,79.39,-10.440000000000001,-2.9000000000000004,17.52,,1998,2,15.8,0.6995467171482898,False,0
119,Globe Life Inc,GL,Financials,Insurance,15,254,Y,Y,90.39,0.829737802854298,0.1875,4,0.75,B01,0.1725,2020-04-02 00:00:00,2020-05-01 00:00:00,8.695652173913052,8.487084870848705,7.599877231852026,6.691441105396434,10.48771759730267,0.6380264383851642,0.586968518017231,,11.380880121396055,13.716236722306526,12,6.59,1.91,2.12,1.2,9.6,12.4,8.9,11.4,7.37,9850,1.7000000000000002,0.24,-6.195057814055794,7.521178908250732,-14.470319468053594,0.8085,0.8804565,0.9453461440500001,1.0150181548664852,1.0898249928801451,4.739145791796631,5.242997888922039,1.13,59.309999999999995,-18.88,-4.15,8.64,,2006,1,2.7,1.11673973301546,False,0
120,Corning Inc.,GLW,Information Technology,"Electronic Equipment, Instruments & Components",10,379,-,-,35.87,2.453303596320045,0.22,4,0.88,C29,0.2,2020-02-27 00:00:00,2020-03-31 00:00:00,9.999999999999995,9.999999999999986,12.382061455639448,12.888132073019754,15.969895987933814,0.8070266758629793,,,419.0476190476191,170.8095238095238,12,0.21,44.22,2.61,2.67,1.9,-5.7,38.31,-9.2,4,28090,0.1,0.78,-155.468088140184,15.341435669339798,350.21546869689877,0.8888,0.9776800000000001,1.0167872000000002,1.0574586880000003,1.0997570355200004,5.040482923520002,14.052085094842493,1.2,105.67999999999999,-7.6499999999999995,-2.79,16.27,,2011,0,0.7000000000000001,0.8076199618154418,False,0
121,Gentex Corp.,GNTX,Consumer Discretionary,Auto Components,10,394,-,-,33.05,1.4523449319213315,0.12,4,0.48,A18,0.115,2020-04-08 00:00:00,2020-04-22 00:00:00,4.3478260869565135,4.39560439560438,7.721734501594191,7.556319844021608,8.000829943455656,0.9444420013204207,0.6807495354974422,,39.34426229508197,27.09016393442623,12,1.22,1.83,5.14,4.28,15.5,2.1,43.94,11.1,15,8240,0.1,0.01,-18.08149915848329,9.00866477594294,127.0055326191601,0.48497499999999993,0.5334725,0.5868197500000001,0.6455017250000001,0.7100518975000002,2.9608208725000003,8.958610809379728,1.1,69.66,-12.45,-3.1399999999999997,16.150000000000002,,2011,0,13.5,0.5692509104912744,False,0
122,Goldman Sachs Group Inc.,GS,Financials,Capital Markets,10,436,-,-,271.17,1.8438617841206622,1.25,4,5,C28,0.85,2019-08-29 00:00:00,2019-09-27 00:00:00,47.05882352941177,20.48192771084336,19.910533569987,14.415790313971112,13.575379559642652,1.0619069802531975,3.352509375342119,2020 = Year 10,20.21835826930853,10.96522442377679,12,24.73,0.68,1.77,1.2,6,-12.4,11.25,4.3,16.27,94620,0.6,8.19,5.294427674314983,16.259652098091774,-23.52700023746319,5.05,5.555000000000001,6.110500000000001,6.7215500000000015,7.393705000000002,30.830755000000003,11.369530184017407,1.49,107.24000000000001,-12.36,5.140000000000001,26.72,,2011,0,0.4,1.0286980827936063,False,0
123,Hasbro Inc.,HAS,Consumer Discretionary,Leisure Products,17,222,Y,Y,93.82,2.899168620763164,0.68,4,2.72,B15,0.63,2019-04-30 00:00:00,2019-05-15 00:00:00,7.936507936507943,1.8726591760299671,7.005305155927277,8.487091439422256,11.092446213624974,0.7651235152258361,1.7681440498796368,2020 = Year 17,95.10489510489512,32.8041958041958,12,2.86,3.74,2.51,4.71,13.900000000000002,96.8,25.080000000000002,4.8,8.9,12970,0.2,1.86,-21.41793574401038,11.386260060185421,162.04983600475038,2.9920000000000004,3.291200000000001,3.5841168000000008,3.903103195200001,4.250479379572801,18.020899374772803,19.207950729879347,0.98,127,-14.32,0.24,15.25,,2004,1,3.8,0.26732014299840834,False,0
124,Huntington Bancshares Inc.,HBAN,Financials,Banks,10,437,Y,Y,13.23,4.535147392290249,0.15,4,0.6,A02,0.14,2019-09-16 00:00:00,2019-10-01 00:00:00,7.142857142857128,5.263157894736836,23.31060371652349,20.11244339814313,31.101942303974983,0.6466619737627338,1.690121293961608,2020 = Year 10,84.50704225352112,18.63380281690141,12,0.71,,3.85,1.29,7.7,6.1,24.6,11.899999999999999,-2.15,14540,0.2,0.86,6.013787973531969,24.64759079043338,3.3604386682358323,0.6365999999999999,0.70026,0.7072626,0.714335226,0.72147857826,3.47993640426,26.30337418185941,1.42,93.91000000000001,-12.53,1.0999999999999999,28.21,,2011,0,0.7000000000000001,0.22578385179299748,False,0
125,Horizon Bancorp,HBNC,Financials,Banks,10,429,N,N,15.83,3.0322173089071383,0.12,4,0.48,A20,0.1,2019-07-03 00:00:00,2019-07-19 00:00:00,19.99999999999999,9.090909090909083,14.471424255333186,13.634388693076627,13.581390588364473,1.0039022590777678,1.0820943407203671,2020 = Year 10,32.6530612244898,10.768707482993198,12,1.47,,3.38,1.07,10,10.6,-6.76,12.6,,695.56,0.6,1.05,5.8978985189905675,16.666606001983766,-28.438008204843136,0.528,0.53328,0.5492783999999999,0.565756752,0.58272945456,2.75904460656,17.429214191787743,1.29,113.34,-11.469999999999999,0.88,32.22,,2011,0,1.2,0.6281972617559595,False,0
126,Healthcare Services Group Inc.,HCSG,Industrials,Commercial Services & Supplies,18,192,N,-,32.42,2.529302899444787,0.205,4,0.82,C29,0.2025,2020-11-19 00:00:00,2020-12-24 00:00:00,1.2345679012345552,2.5236593059936974,2.5901398386869667,2.6471198129090157,3.1645861664743924,0.8364821413152177,0.11459393129476257,,68.33333333333333,27.01666666666667,12,1.2,3.08,1.38,5.35,19.8,-22.7,-2.5700000000000003,23.1,9,2470,0.4,0.0,-21.840243954312868,5.176422712353803,153.4553799579516,0.820625,0.82883125,0.9034260625000001,0.9847344081250002,1.0733605048562502,4.610977225481251,14.222631787419033,0.47,105.19000000000001,-9.44,18.63,32.4,,2003,1,12.2,0.9743332264535297,False,0
127,Home Depot Inc.,HD,Consumer Discretionary,Specialty Retail,11,308,Y,Y,270.82,2.2154936858429957,1.5,4,6,C22,1.36,2020-03-11 00:00:00,2020-03-26 00:00:00,10.294117647058815,10.294117647058808,19.005513913161565,20.51687155401376,19.963326114922218,1.0277281168431036,1.221242354405581,,51.85825410544511,23.40708729472774,1,11.57,2.82,2.34,194.44,-910.8000000000001,6.1,4.9799999999999995,16.8,8.53,294130,0.1,23.01,-0.6747220548709834,22.732365239856758,1322.2476817561799,6.366,6.6830268,7.25308898604,7.8717774765492114,8.54324009529886,36.71713335788807,13.55776285277604,1.03,92.58,-7.55,-0.13,3.06,,2010,0,20.8,0.5416384789221615,False,0
128,HEICO Corp.,HEI,Industrials,Aerospace & Defense,13,270,-,-,117.74,0.13589264481059965,0.08,2,0.16,JaJl,0.07,2020-01-07 00:00:00,2020-01-22 00:00:00,14.285714285714276,14.28571428571428,18.03271061695455,17.4468550995009,18.91410039631305,0.9224258481202648,0.9801603988483651,,6.986899563318777,51.41484716157205,10,2.29,11,8.44,8.07,16.7,-4.2,20.380000000000003,17.8,4.71,15080,8.3,0.37,-33.83209941726055,17.5827477443115,329.42743098941844,0.1616,0.17776,0.18613249599999998,0.19489933656159997,0.20407909531365132,0.9244709278752513,0.7851799964967312,1.22,126.38000000000001,-16.68,-10.42,7.430000000000001,,2008,1,9.3,0.7922111428041604,False,0
129,Heritage Financial Corp.,HFWA,Financials,Banks,10,358,-,-,23.6,3.389830508474576,0.2,4,0.8,B21,0.19,2020-02-05 00:00:00,2020-02-19 00:00:00,5.263157894736847,8.108108108108114,16.1912088985412,13.220301298707016,,,0.7597874309601734,10¢Spec 10/21,73.39449541284404,21.65137614678899,12,1.09,3.21,4.03,1.09,5,22.2,21.75,17.4,7.000000000000001,861.16,0.5,0.03,-5.041244339607399,16.61013180718159,2.4152766382480984,0.8800000000000001,0.9680000000000002,1.0357600000000002,1.1082632000000003,1.1858416240000005,5.177864824000002,21.940105186440686,0.78,61.09,-13.36,-2.81,13.700000000000001,,2011,0,0.7000000000000001,0.5007722498620002,False,0
130,Hillenbrand Inc.,HI,Industrials,Machinery,14,268,-,-,41.1,2.092457420924574,0.215,4,0.86,C29,0.2125,2020-12-16 00:00:00,2020-12-31 00:00:00,1.176470588235295,1.1869436201780381,1.201316078203929,1.2161629270762475,1.2555386535435975,0.9686383797454446,,,,,9,-0.8,,1.23,2.98,-5.7,-142.70000000000002,9.73,-19.8,12.5,3100,0.7000000000000001,1.47,,3.3086203480008214,,0.861025,0.9448027325,1.0392830057500002,1.1432113063250002,1.2575324369575003,5.245854481532501,12.763636208108272,1.56,201.98000000000002,-8.09,3.1300000000000003,33.92,,2008,1,-1.4000000000000001,0.9880360728648709,False,0
131,Hingham Institution for Savings,HIFS,Financials,Thrifts & Mortgage Finance,14,278,-,-,219.26,0.857429535711028,0.47,4,1.88,A18,0.45,2020-12-31 00:00:00,2021-01-13 00:00:00,4.444444444444437,11.038961038961027,9.568130779481754,8.447177119769854,6.394904309581606,1.3209231461232795,0.7475377982097215,,8.082545141874462,9.426483233018056,12,23.26,,4.29,1.69,15,28.299999999999997,,11.3,,456.7,3.5999999999999996,0.0,-0.12187657753717396,9.304606655480882,-15.855265791480155,1.881,1.93743,1.9955529,2.055419487,2.11708207161,9.98648445861,4.554631240814558,0.9,75.2,-7.779999999999999,-1.76,15.989999999999998,,2008,1,1.5,1.1537217972222302,False,0
132,Hartford Financial Services Group Inc.,HIG,Financials,Insurance,10,386,N,N,48.02,2.7072053311120365,0.325,4,1.3,A02,0.3,2020-02-28 00:00:00,2020-04-02 00:00:00,8.333333333333341,6.25,11.491250299547762,11.196158593857874,20.350533255598723,0.5501653668351737,0.7997256138469909,,27.19665271966527,10.04602510460251,12,4.78,227.85,0.86,1,10.6,43,2.2800000000000002,14.000000000000002,0.05,17780,0.2,0.25,3.8573388203673993,13.90336392496991,-33.180092438779866,1.4025,1.434477,1.4351942384999998,1.4359118356192497,1.4366297915370594,7.1447128656563095,14.878619045515013,1.03,152.21,-20.51,-0.1,15.85,,2011,0,2.4,0.5438920776310971,False,0
133,Horace Mann Educators Corp.,HMN,Financials,Insurance,11,312,Y,Y,39.17,3.063569057952514,0.3,4,1.2,C30,0.2875,2020-03-16 00:00:00,2020-03-31 00:00:00,4.347826086956526,4.347826086956519,2.9428498400178693,3.713728933664817,13.112687251123646,0.28321646528605965,0.30440401095613256,,43.63636363636363,14.243636363636364,12,2.75,1.15,1.29,0.98,6.5,904.1999999999999,-7.090000000000001,12.2,12.7,1670,1,0.25,-7.466338372019033,6.777297991617331,-21.235192189055972,1.32,1.3332000000000002,1.4665200000000003,1.6131720000000005,1.7744892000000008,7.507381200000001,19.166150625478686,0.63,28.51,-15.27,-6.550000000000001,4.08,,2010,0,0.8,1.4774202977784685,False,0
134,HNI Corp.,HNI,Industrials,Commercial Services & Supplies,10,420,-,-,32.26,3.781773093614383,0.305,4,1.22,C01,0.295,2019-05-16 00:00:00,2019-06-03 00:00:00,3.3898305084745797,0.8264462809917328,2.587346293869164,3.1451253634166676,3.558592210033451,0.8838116810768557,0.23297224914197537,2020 = Year 10,78.70967741935485,20.81290322580645,12,1.55,2.42,0.72,2.51,11.799999999999999,20.599999999999998,16.56,13.5,9,1440,0.8999999999999999,0.31,-13.8860047687754,6.926898457031051,52.37437389793773,1.342,1.4762000000000002,1.6090580000000003,1.7538732200000005,1.9117218098000006,8.092853029800002,25.086339212027287,1.09,94.28,-24.8,-10.040000000000001,2.82,,2011,0,4.9,0.3194185034102452,False,0
135,Home Bancshares Inc.,HOMB,Financials,Banks,10,421,-,-,21.2,2.6415094339622645,0.14,4,0.56,C06,0.13,2020-11-09 00:00:00,2020-12-02 00:00:00,7.692307692307699,3.9215686274509887,9.834461751387092,14.021994929680503,25.532469835940418,0.5491828647905672,0.922499666426349,,43.07692307692308,16.307692307692307,12,1.3,3.32,5.01,1.4,8.4,0,3.4299999999999997,15.2,5,3380,0.2,0.15,0.3558120559504587,16.663504363642765,0.7323609720756297,0.53,0.548179,0.57558795,0.6043673475,0.634585714875,2.892720012375,13.64490571875,1.52,118.33,-5.74,5.970000000000001,26.72,,2011,0,1.3,0.3987578300254078,False,0
136,Honeywell International Inc.,HON,Industrials,Industrial Conglomerates,10,409,N,N,195.37,1.9040794390131546,0.93,4,3.72,C08,0.9,2020-11-12 00:00:00,2020-12-04 00:00:00,3.333333333333336,8.03571428571428,9.829419309834165,11.069467697096535,11.612317403390438,0.9532522503961691,1.3022903173054747,,55.274888558692425,29.029717682020802,12,6.73,12.91,4.35,7.89,27.500000000000004,-4.3999999999999995,11.93,8.5,2.33,144430,0.15,1.23,-16.056170545911115,12.973547136109689,219.05727281835507,3.6663,4.03293,4.1268972690000005,4.2230539753677006,4.321451132993769,20.37063237736147,10.426694158448825,1.15,93.28,-9.84,-6.140000000000001,15.709999999999999,,2012,0,8.200000000000001,0.8175166845995353,False,0
137,Honat Bancorp Inc.,HONT,Financials,Banks,16,249,-,-,115,1.6695652173913043,0.48,4,1.92,B30,0.46,2020-11-13 00:00:00,2020-11-30 00:00:00,4.3478260869565135,4.494382022471921,14.317977121987013,11.485359272536089,11.978892883451465,0.9587997308501539,,,,,12,,,,,,,,,,,,,,13.154924489927392,,1.9158000000000002,1.9732740000000002,2.0324722200000003,2.0934463866,2.156249778198,10.171242384798,8.84455859547652,,,,,,OTC,2005,1,,0.31389783516068376,False,0
138,HP Inc.,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",11,346,-,-,24.34,3.184880854560394,0.1938,4,0.7752,A03,0.1762,2020-12-08 00:00:00,2021-01-06 00:00:00,9.988649262202046,9.987515605493114,9.911970443320751,16.252501796104557,16.665762007256934,0.9752030413627396,,,38.76,12.17,10,2,1.16,0.57,,-172.6,-0.7000000000000001,12.479999999999999,-0.2,10.74,32189.999999999996,0.1,,7.267382650664951,19.43738265066495,,0.711848,0.7830328000000001,0.8613360800000002,0.9474696880000003,1.0422166568000004,4.345903224800001,17.854984489728846,1.02,94.1,-6.9,2.5100000000000002,27.189999999999998,,2011,0,8.5,1.0076216089025234,False,0
